{PERIODS};Electricity (%_elec);Space Heating (%_sh);SPACE_COOLING;Passanger mobility (%_pass);Freight mobility (%_freight);PV;PV_UTILITY;Wind_onshore;Wind_offshore;HYDRO_DAM;Hydro_river;TIDAL;Solar;PT_COLLECTOR;ST_COLLECTOR
7240;0.000121282;5.27E-05;0;0.00022322;0.000114155;0.18;0.18;0.0688;0.143;0;0;0.497566141;0.06143057;0;0
7241;0.000121715;9.81E-05;0;0.00022322;0.000114155;0;0;0.0881;0.1663;0;0;0.145094236;0;0;0
7242;0.000124254;0.00011571;0;0.000164478;0.000114155;0;0;0.1277;0.2228;0;0;0.003770692;0;0;0
7243;0.000124243;0.00012567;0;0.000117484;0.000114155;0;0;0.1594;0.2661;0;0;0.026715957;0;0;0
7244;0.000122749;0.00013565;0;8.81E-05;0.000114155;0;0;0.1675;0.2702;0;0;0.268453621;0;0;0
7245;0.000120278;0.00014563;0;5.87E-05;0.000114155;0;0;0.1644;0.2627;0;0;0.354032354;0;0;0
7246;0.000116905;0.00015463;0;3.76E-05;0.000114155;0;0;0.1683;0.2695;0;0;0.214433715;0;0;0
7247;0.000113549;0.00016129;0;2.35E-05;0.000114155;0;0;0.1733;0.2884;0;0;0.066273689;0;0;0
7248;0.000110774;0.00016365;0;9.40E-06;0.000114155;0;0;0.1841;0.3112;0;0;0.003121564;0;0;0
7249;0.000107905;0.00016456;0;5.87E-06;0.000114155;0;0;0.185;0.3043;0;0;0.138361088;0;0;0
7250;0.00010582;0.00016415;0;2.35E-06;0.000114155;0;0;0.1768;0.299;0;0;0.585578279;0;0;0
7251;0.000105246;0.00016107;0;1.17E-06;0.000114155;0;0;0.1794;0.3127;0;0;0.749911638;0;0;0
7252;0.000105197;0.00015742;0;1.41E-05;0.000114155;0;0;0.1778;0.3187;0;0;0.465782133;0;0;0
7253;0.000105321;0.0001583;0;3.76E-05;0.000114155;0;0;0.1725;0.3177;0;0;0.135970579;0;0;0
7254;0.000106662;0.00015919;0;9.40E-05;0.000114155;0;0;0.1689;0.3209;0;0;0.00366547;0;0;0
7255;0.00011065;0.00016103;0;0.0001821;0.000114155;0;0;0.1705;0.342;0;0;0.023811049;0;0;0
7256;0.000116229;0.00015458;0;0.000158603;0.000114155;0.02;0.02;0.1741;0.3571;0;0;0.247840064;0.01463057;0;0
7257;0.000119744;0.00013493;0;0.000146855;0.000114155;0.24;0.24;0.1668;0.3463;0;0;0.331069691;0.10954543;0;0
7258;0.000121356;0.000106;0;0.000164478;0.000114155;0.37;0.37;0.166;0.3297;0;0;0.202564902;0.19323943;0;0
7259;0.000121473;7.78E-05;0;0.000187974;0.000114155;0.46;0.46;0.1476;0.2983;0;0;0.063722261;0.23776629;0;0
7260;0.000121494;5.35E-05;0;0.000206772;0.000114155;0.57;0.57;0.1326;0.266;0;0;0.003121564;0.29526343;0;0
7261;0.000120993;4.07E-05;0;0.000187974;0.000114155;0.41;0.41;0.1233;0.244;0;0;0.133264299;0.36853886;0;0
7262;0.000121075;3.95E-05;0;0.000190324;0.000114155;0.26;0.26;0.1153;0.2213;0;0;0.566006701;0.15910886;0;0
7263;0.000120738;4.65E-05;0;0.000213821;0.000114155;0.29;0.29;0.1233;0.2222;0;0;0.724332449;0.10778486;0;0
7264;0.000120459;6.27E-05;0;0.00022322;0.000114155;0.08;0.08;0.1568;0.2526;0;0;0.45041076;0.02381229;0;0
7265;0.000120729;8.74E-05;0;0.00022322;0.000114155;0;0;0.2025;0.2957;0;0;0.131555803;0;0;0
7266;0.000123678;9.63E-05;0;0.000164478;0.000114155;0;0;0.2332;0.3227;0;0;0.003613601;0;0;0
7267;0.000123406;0.00010198;0;0.000117484;0.000114155;0;0;0.237;0.3154;0;0;0.022441103;0;0;0
7268;0.00012141;0.00010901;0;8.81E-05;0.000114155;0;0;0.2254;0.2938;0;0;0.237941311;0;0;0
7269;0.000118865;0.00011835;0;5.87E-05;0.000114155;0;0;0.2103;0.2721;0;0;0.319970425;0;0;0
7270;0.000115739;0.00012864;0;3.76E-05;0.000114155;0;0;0.2038;0.2607;0;0;0.196798369;0;0;0
7271;0.000112941;0.00013714;0;2.35E-05;0.000114155;0;0;0.1992;0.2534;0;0;0.062471478;0;0;0
7272;0.000110631;0.00014288;0;9.40E-06;0.000114155;0;0;0.1975;0.253;0;0;0.003121564;0;0;0
7273;0.000108579;0.00014714;0;5.87E-06;0.000114155;0;0;0.2003;0.2583;0;0;0.123449314;0;0;0
7274;0.000106692;0.00015116;0;2.35E-06;0.000114155;0;0;0.2042;0.267;0;0;0.528181584;0;0;0
7275;0.000105575;0.00015633;0;1.17E-06;0.000114155;0;0;0.2069;0.2812;0;0;0.674932363;0;0;0
7276;0.000104953;0.00016127;0;1.41E-05;0.000114155;0;0;0.2075;0.2939;0;0;0.420690042;0;0;0
7277;0.00010477;0.0001638;0;3.76E-05;0.000114155;0;0;0.2036;0.3075;0;0;0.123015016;0;0;0
7278;0.000105136;0.00016513;0;9.40E-05;0.000114155;0;0;0.1983;0.3123;0;0;0.003511335;0;0;0
7279;0.000106742;0.00016611;0;0.0001821;0.000114155;0;0;0.1959;0.3139;0;0;0.019860882;0;0;0
7280;0.000108957;0.00016031;0;0.000158603;0.000114155;0.03;0.03;0.194;0.3154;0;0;0.218941581;0.01541057;0;0
7281;0.000111772;0.00014517;0;0.000146855;0.000114155;0.33;0.33;0.1827;0.2919;0;0;0.298521684;0.23278543;0;0
7282;0.000114165;0.00011565;0;0.000164478;0.000114155;0.49;0.49;0.1822;0.2752;0;0;0.18559571;0.28701771;0;0
7283;0.000114908;8.51E-05;0;0.000187974;0.000114155;0.51;0.51;0.1704;0.2489;0;0;0.06001923;0.44277257;0;0
7284;0.000114832;6.02E-05;0;0.000206772;0.000114155;0.54;0.54;0.1493;0.2133;0;0;0.003121564;0.45237771;0;0
7285;0.000114399;4.10E-05;0;0.000187974;0.000114155;0.6;0.6;0.1352;0.1866;0;0;0.109649383;0.34978543;0;0
7286;0.000113861;2.95E-05;0;0.000190324;0.000114155;0.48;0.48;0.1213;0.1631;0;0;0.474663616;0.17691514;0;0
7287;0.000113631;2.87E-05;0;0.000213821;0.000114155;0.36;0.36;0.099;0.1309;0;0;0.605125273;0.21928029;0;0
7288;0.000113581;5.73E-05;0;0.00022322;0.000114155;0.15;0.15;0.1014;0.127;0;0;0.378606335;0.05750829;0;0
7289;0.000114422;0.00010412;0;0.00022322;0.000114155;0;0;0.1383;0.1542;0;0;0.110909709;0;0;0
7290;0.000118092;0.00011823;0;0.000164478;0.000114155;0;0;0.1698;0.1806;0;0;0.003361583;0;0;0
7291;0.0001189;0.00012788;0;0.000117484;0.000114155;0;0;0.181;0.1854;0;0;0.016373696;0;0;0
7292;0.00011725;0.00014131;0;8.81E-05;0.000114155;0;0;0.1694;0.1672;0;0;0.192381615;0;0;0
7293;0.000115211;0.0001548;0;5.87E-05;0.000114155;0;0;0.1488;0.1461;0;0;0.26818003;0;0;0
7294;0.000113029;0.00015945;0;3.76E-05;0.000114155;0;0;0.1332;0.133;0;0;0.169601701;0;0;0
7295;0.000111202;0.00016074;0;2.35E-05;0.000114155;0;0;0.1179;0.1202;0;0;0.056462513;0;0;0
7296;0.00010912;0.00016033;0;9.40E-06;0.000114155;0;0;0.0958;0.1003;0;0;0.003121564;0;0;0
7297;0.000106999;0.00015984;0;5.87E-06;0.000114155;0;0;0.0722;0.0813;0;0;0.096918219;0;0;0
7298;0.000105383;0.00016105;0;2.35E-06;0.000114155;0;0;0.0542;0.0657;0;0;0.424888679;0;0;0
7299;0.000104508;0.00016258;0;1.17E-06;0.000114155;0;0;0.04;0.0507;0;0;0.540305525;0;0;0
7300;0.000104029;0.00016452;0;1.41E-05;0.000114155;0;0;0.0324;0.0407;0;0;0.339427154;0;0;0
7301;0.000103803;0.00016666;0;3.76E-05;0.000114155;0;0;0.0323;0.0397;0;0;0.099625799;0;0;0
7302;0.000103948;0.00017;0;9.40E-05;0.000114155;0;0;0.0356;0.0449;0;0;0.003216151;0;0;0
7303;0.000104703;0.00017341;0;0.0001821;0.000114155;0;0;0.0366;0.0479;0;0;0.013320632;0;0;0
7304;0.000105717;0.000176;0;0.000158603;0.000114155;0.12;0.12;0.0348;0.052;0;0;0.1680615;0.07052314;0;0
7305;0.0001078;0.00017074;0;0.000146855;0.000114155;0.35;0.35;0.0336;0.0644;0;0;0.23996729;0.22486286;0;0
7306;0.00010972;0.00015893;0;0.000164478;0.000114155;0.51;0.51;0.0315;0.0701;0;0;0.154554017;0.55459114;0;0
7307;0.000110781;0.00014065;0;0.000187974;0.000114155;0.65;0.65;0.027;0.0608;0;0;0.05304916;0.71367771;0;0
7308;0.000111346;0.00011622;0;0.000206772;0.000114155;0.7;0.7;0.0213;0.0468;0;0;0.003121564;0.73322229;0;0
7309;0.000111882;9.15E-05;0;0.000187974;0.000114155;0.64;0.64;0.0129;0.0314;0;0;0.085212743;0.70700314;0;0
7310;0.000111817;7.31E-05;0;0.000190324;0.000114155;0.58;0.58;0.0075;0.0188;0;0;0.378721076;0.53200457;0;0
7311;0.000111665;6.43E-05;0;0.000213821;0.000114155;0.42;0.42;0.0049;0.0111;0;0;0.480288275;0.45822771;0;0
7312;0.000111738;7.94E-05;0;0.00022322;0.000114155;0.22;0.22;0.0039;0.0089;0;0;0.30304864;0.199992;0;0
7313;0.000112807;0.00010824;0;0.00022322;0.000114155;0;0;0.0059;0.0116;0;0;0.089134428;0;0;0
7314;0.000116949;0.00012556;0;0.000164478;0.000114155;0;0;0.0116;0.017;0;0;0.003074975;0;0;0
7315;0.000118285;0.00013807;0;0.000117484;0.000114155;0;0;0.0183;0.0223;0;0;0.010672832;0;0;0
7316;0.000117113;0.00014821;0;8.81E-05;0.000114155;0;0;0.0232;0.0272;0;0;0.14588257;0;0;0
7317;0.000115511;0.00015644;0;5.87E-05;0.000114155;0;0;0.0261;0.0308;0;0;0.213806028;0;0;0
7318;0.000113293;0.00016417;0;3.76E-05;0.000114155;0;0;0.0257;0.0313;0;0;0.140423799;0;0;0
7319;0.000111126;0.00016865;0;2.35E-05;0.000114155;0;0;0.0209;0.0283;0;0;0.049776221;0;0;0
7320;0.000108358;0.00016959;0;9.40E-06;0.000114155;0;0;0.0146;0.0243;0;0;0.003121564;0;0;0
7321;0.000105724;0.00017015;0;5.87E-06;0.000114155;0;0;0.011;0.0231;0;0;0.071126505;0;0;0
7322;0.000104491;0.00017284;0;2.35E-06;0.000114155;0;0;0.0113;0.0268;0;0;0.322541145;0;0;0
7323;0.00010398;0.00017823;0;1.17E-06;0.000114155;0;0;0.0152;0.037;0;0;0.407416343;0;0;0
7324;0.000103844;0.00018048;0;1.41E-05;0.000114155;0;0;0.0207;0.046;0;0;0.25872104;0;0;0
7325;0.000104162;0.00018081;0;3.76E-05;0.000114155;0;0;0.0252;0.0525;0;0;0.076328893;0;0;0
7326;0.00010576;0.0001821;0;9.40E-05;0.000114155;0;0;0.0278;0.0581;0;0;0.002893251;0;0;0
7327;0.000110422;0.0001821;0;0.0001821;0.000114155;0;0;0.0291;0.0605;0;0;0.007722966;0;0;0
7328;0.000116621;0.00017576;0;0.000158603;0.000114155;0.09;0.09;0.029;0.0601;0;0;0.119470858;0.01149943;0;0
7329;0.000120071;0.00016157;0;0.000146855;0.000114155;0.37;0.37;0.0254;0.0555;0;0;0.181981692;0.05495657;0;0
7330;0.000121366;0.00013915;0;0.000164478;0.000114155;0.52;0.52;0.0238;0.0497;0;0;0.1229608;0.05511257;0;0
7331;0.000121364;0.00010582;0;0.000187974;0.000114155;0.63;0.63;0.0255;0.0488;0;0;0.04562563;0.06206571;0;0
7332;0.000121416;7.51E-05;0;0.000206772;0.000114155;0.69;0.69;0.026;0.0479;0;0;0.003121564;0.111618;0;0
7333;0.000121031;5.12E-05;0;0.000187974;0.000114155;0.64;0.64;0.0282;0.0487;0;0;0.058685025;0.16706486;0;0
7334;0.000121357;3.74E-05;0;0.000190324;0.000114155;0.56;0.56;0.033;0.0584;0;0;0.272211368;0.20842714;0;0
7335;0.000121378;3.79E-05;0;0.000213821;0.000114155;0.4;0.4;0.0391;0.0729;0;0;0.342315425;0.309816;0;0
7336;0.000121272;7.51E-05;0;0.00022322;0.000114155;0.21;0.21;0.0564;0.0981;0;0;0.218941581;0.00441257;0;0
7337;0.000121853;0.00012065;0;0.00022322;0.000114155;0;0;0.0874;0.139;0;0;0.064812609;0;0;0
7338;0.000124227;0.0001389;0;0.000164478;0.000114155;0;0;0.1212;0.1759;0;0;0.002718832;0;0;0
7339;0.00012409;0.00015128;0;0.000117484;0.000114155;0;0;0.1465;0.1915;0;0;0.005373861;0;0;0
7340;0.000122327;0.00016301;0;8.81E-05;0.000114155;0;0;0.1516;0.178;0;0;0.096456411;0;0;0
7341;0.000119732;0.0001738;0;5.87E-05;0.000114155;0;0;0.1404;0.1526;0;0;0.153483208;0;0;0
7342;0.000116689;0.00018118;0;3.76E-05;0.000114155;0;0;0.1221;0.1403;0;0;0.107009145;0;0;0
7343;0.000113346;0.00018504;0;2.35E-05;0.000114155;0;0;0.102;0.1184;0;0;0.04171243;0;0;0
7344;0.000110447;0.00018314;0;9.40E-06;0.000114155;0;0;0.0809;0.0941;0;0;0.003121564;0;0;0
7345;0.00010851;0.0001779;0;5.87E-06;0.000114155;0;0;0.0653;0.0836;0;0;0.047786194;0;0;0
7346;0.000106846;0.00017812;0;2.35E-06;0.000114155;0;0;0.0597;0.1022;0;0;0.227410094;0;0;0
7347;0.000106115;0.00017897;0;1.17E-06;0.000114155;0;0;0.0586;0.1215;0;0;0.284547371;0;0;0
7348;0.000105768;0.00018116;0;1.41E-05;0.000114155;0;0;0.0569;0.1143;0;0;0.18346408;0;0;0
7349;0.000105985;0.00018277;0;3.76E-05;0.000114155;0;0;0.0572;0.1056;0;0;0.05451717;0;0;0
7350;0.000107353;0.0001845;0;9.40E-05;0.000114155;0;0;0.0611;0.1135;0;0;0.002551568;0;0;0
7351;0.00011178;0.00018647;0;0.0001821;0.000114155;0;0;0.0716;0.1341;0;0;0.003557113;0;0;0
7352;0.000117895;0.00018133;0;0.000158603;0.000114155;0.07;0.07;0.0803;0.159;0;0;0.076605351;0.11010257;0;0
7353;0.000121102;0.0001598;0;0.000146855;0.000114155;0.33;0.33;0.0753;0.1636;0;0;0.128127021;0.323544;0;0
7354;0.000122353;0.00012873;0;0.000164478;0.000114155;0.53;0.53;0.0643;0.1413;0;0;0.092500428;0.57264257;0;0
7355;0.000122447;8.94E-05;0;0.000187974;0.000114155;0.63;0.63;0.0614;0.1172;0;0;0.038029633;0.75313457;0;0
7356;0.000122552;5.32E-05;0;0.000206772;0.000114155;0.6;0.6;0.0623;0.1108;0;0;0.003121564;0.75865029;0;0
7357;0.000121995;3.10E-05;0;0.000187974;0.000114155;0.65;0.65;0.0489;0.0938;0;0;0.038327903;0.70661314;0;0
7358;0.00012231;2.01E-05;0;0.000190324;0.000114155;0.54;0.54;0.0357;0.0744;0;0;0.187815674;0.611208;0;0
7359;0.000122344;2.21E-05;0;0.000213821;0.000114155;0.4;0.4;0.0272;0.061;0;0;0.233674033;0.36212057;0;0
7360;0.00012248;5.07E-05;0;0.00022322;0.000114155;0.19;0.19;0.0361;0.0669;0;0;0.152042354;0.02289857;0;0
7361;0.000123044;8.29E-05;0;0.00022322;0.000114155;0;0;0.0597;0.0892;0;0;0.045374172;0;0;0
7362;0.000126064;9.94E-05;0;0.000164478;0.000114155;0;0;0.0922;0.1328;0;0;0.002391308;0;0;0
7363;0.000125125;0.0001103;0;0.000117484;0.000114155;0;0;0.1251;0.1825;0;0;0.002204317;0;0;0
7364;0.000123488;0.00011523;0;8.81E-05;0.000114155;0;0;0.1564;0.2283;0;0;0.059683803;0;0;0
7365;0.000121104;0.00011763;0;5.87E-05;0.000114155;0;0;0.1826;0.2735;0;0;0.105729576;0;0;0
7366;0.000118147;0.00012279;0;3.76E-05;0.000114155;0;0;0.1934;0.2986;0;0;0.079366245;0;0;0
7367;0.000114768;0.00013207;0;2.35E-05;0.000114155;0;0;0.1953;0.2864;0;0;0.034570247;0;0;0
7368;0.000111834;0.00013891;0;9.40E-06;0.000114155;0;0;0.194;0.2545;0;0;0.003121564;0;0;0
7369;0.000108291;0.00014434;0;5.87E-06;0.000114155;0;0;0.1874;0.2352;0;0;0.030208046;0;0;0
7370;0.000106534;0.00015059;0;2.35E-06;0.000114155;0;0;0.1767;0.2239;0;0;0.153106459;0;0;0
7371;0.000105609;0.00015688;0;1.17E-06;0.000114155;0;0;0.1651;0.2079;0;0;0.189257262;0;0;0
7372;0.000105234;0.0001617;0;1.41E-05;0.000114155;0;0;0.1625;0.1969;0;0;0.124430219;0;0;0
7373;0.000105357;0.0001643;0;3.76E-05;0.000114155;0;0;0.1747;0.207;0;0;0.037315211;0;0;0
7374;0.000106727;0.00016495;0;9.40E-05;0.000114155;0;0;0.1913;0.2328;0;0;0.002237904;0;0;0
7375;0.000111014;0.00016166;0;0.0001821;0.000114155;0;0;0.2037;0.2537;0;0;0.001247069;0;0;0
7376;0.000117219;0.00014517;0;0.000158603;0.000114155;0;0;0.2062;0.2564;0;0;0.045457888;0.01961143;0;0
7377;0.00012076;0.00011641;0;0.000146855;0.000114155;0.02;0.02;0.168;0.2278;0;0;0.086107321;0.12142371;0;0
7378;0.000122474;8.67E-05;0;0.000164478;0.000114155;0.09;0.09;0.1475;0.1957;0;0;0.067538191;0.17558914;0;0
7379;0.000122908;5.38E-05;0;0.000187974;0.000114155;0.31;0.31;0.1698;0.2047;0;0;0.031327282;0.26443114;0;0
7380;0.00012332;2.94E-05;0;0.000206772;0.000114155;0.14;0.14;0.2014;0.2562;0;0;0.003121564;0.04142914;0;0
7381;0.000123316;1.97E-05;0;0.000187974;0.000114155;0.06;0.06;0.2098;0.281;0;0;0.024935074;0.031512;0;0
7382;0.000123597;1.87E-05;0;0.000190324;0.000114155;0.08;0.08;0.2071;0.2979;0;0;0.130086972;0.29696829;0;0
7383;0.000123348;2.36E-05;0;0.000213821;0.000114155;0.01;0.01;0.1974;0.2968;0;0;0.159918231;0.15887486;0;0
7384;0.000123145;3.88E-05;0;0.00022322;0.000114155;0.01;0.01;0.2135;0.2999;0;0;0.106073066;0.18557314;0;0
7385;0.000123782;5.67E-05;0;0.00022322;0.000114155;0;0;0.2614;0.3513;0;0;0.031941238;0;0;0
7386;0.000126536;5.87E-05;0;0.000164478;0.000114155;0;0;0.2898;0.3891;0;0;0.002127259;0;0;0
7387;0.000125182;6.38E-05;0;0.000117484;0.000114155;0;0;0.2839;0.4024;0;0;0.000747562;0;0;0
7388;0.000123339;7.02E-05;0;8.81E-05;0.000114155;0;0;0.2702;0.3832;0;0;0.036416771;0;0;0
7389;0.000120738;7.76E-05;0;5.87E-05;0.000114155;0;0;0.2533;0.3765;0;0;0.073101427;0;0;0
7390;0.000117847;8.62E-05;0;3.76E-05;0.000114155;0;0;0.2428;0.3547;0;0;0.059483148;0;0;0
7391;0.00011454;9.40E-05;0;2.35E-05;0.000114155;0;0;0.2428;0.3425;0;0;0.029032879;0;0;0
7392;0.00011159;0.00010123;0;9.40E-06;0.000114155;0;0;0.2411;0.332;0;0;0.003121564;0;0;0
7393;0.000108761;0.00010678;0;5.87E-06;0.000114155;0;0;0.2443;0.3248;0;0;0.023324512;0;0;0
7394;0.000106992;0.00011039;0;2.35E-06;0.000114155;0;0;0.2424;0.325;0;0;0.1229608;0;0;0
7395;0.000106155;0.000113;0;1.17E-06;0.000114155;0;0;0.2412;0.3285;0;0;0.150858908;0;0;0
7396;0.000105826;0.00011552;0;1.41E-05;0.000114155;0;0;0.235;0.3324;0;0;0.10038149;0;0;0
7397;0.000112383;0.0001179;0;3.76E-05;0.000114155;0;0;0.2263;0.3171;0;0;0.03027188;0;0;0
7398;0.000115553;0.00012025;0;9.40E-05;0.000114155;0;0;0.2197;0.3022;0;0;0.002091204;0;0;0
7399;0.000119557;0.00012266;0;0.0001821;0.000114155;0;0;0.2159;0.3019;0;0;0.000616964;0;0;0
7400;0.000123711;0.00011886;0;0.000158603;0.000114155;0.01;0.01;0.2082;0.2987;0;0;0.033693731;0.02806886;0;0
7401;0.000121047;0.00010091;0;0.000146855;0.000114155;0.04;0.04;0.1779;0.2713;0;0;0.069076699;0.141336;0;0
7402;0.00012292;7.74E-05;0;0.000164478;0.000114155;0.04;0.04;0.1528;0.2431;0;0;0.056947861;0.02297657;0;0
7403;0.000131777;5.65E-05;0;0.000187974;0.000114155;0.09;0.09;0.1547;0.2437;0;0;0.028293746;0.275418;0;0
7404;0.000123992;3.72E-05;0;0.000206772;0.000114155;0.14;0.14;0.1792;0.2759;0;0;0.003121564;0;0;0
7405;0.000123481;2.52E-05;0;0.000187974;0.000114155;0.07;0.07;0.1842;0.285;0;0;0.023324512;0;0;0
7406;0.000123668;1.85E-05;0;0.000190324;0.000114155;0.03;0.03;0.1841;0.3074;0;0;0.1229608;0;0;0
7407;0.000123611;1.89E-05;0;0.000213821;0.000114155;0.13;0.13;0.1976;0.343;0;0;0.150858908;0;0;0
7408;0.000123608;3.00E-05;0;0.00022322;0.000114155;0.11;0.11;0.2534;0.3971;0;0;0.10038149;0.09404571;0;0
7409;0.000124309;3.95E-05;0;0.00022322;0.000114155;0;0;0.3255;0.4611;0;0;0.03027188;0;0;0
7410;0.000126921;3.66E-05;0;0.000164478;0.000114155;0;0;0.3665;0.5324;0;0;0.002091204;0;0;0
7411;0.000125818;3.97E-05;0;0.000117484;0.000114155;0;0;0.303;0.4403;0;0;0.000616964;0;0;0
7412;0.000124162;4.47E-05;0;8.81E-05;0.000114155;0;0;0.2684;0.4146;0;0;0.033693731;0;0;0
7413;0.00012182;4.82E-05;0;5.87E-05;0.000114155;0;0;0.2671;0.3387;0;0;0.069076699;0;0;0
7414;0.000118742;4.93E-05;0;3.76E-05;0.000114155;0;0;0.2947;0.3227;0;0;0.056947861;0;0;0
7415;0.000115461;4.85E-05;0;2.35E-05;0.000114155;0;0;0.3415;0.4255;0;0;0.028293746;0;0;0
7416;0.000112639;4.83E-05;0;9.40E-06;0.000114155;0;0;0.3712;0.5246;0;0;0.003121564;0;0;0
7417;0.000109905;4.95E-05;0;5.87E-06;0.000114155;0;0;0.3682;0.5748;0;0;0.024935074;0;0;0
7418;0.00010816;5.01E-05;0;2.35E-06;0.000114155;0;0;0.3866;0.6298;0;0;0.130086972;0;0;0
7419;0.000107234;4.98E-05;0;1.17E-06;0.000114155;0;0;0.3859;0.6462;0;0;0.159918231;0;0;0
7420;0.000106806;5.14E-05;0;1.41E-05;0.000114155;0;0;0.3828;0.5584;0;0;0.106073066;0;0;0
7421;0.000106833;5.45E-05;0;3.76E-05;0.000114155;0;0;0.3739;0.5122;0;0;0.031941238;0;0;0
7422;0.000108075;5.64E-05;0;9.40E-05;0.000114155;0;0;0.3713;0.4937;0;0;0.002127259;0;0;0
7423;0.000112231;5.82E-05;0;0.0001821;0.000114155;0;0;0.3643;0.4702;0;0;0.000747562;0;0;0
7424;0.000118426;5.70E-05;0;0.000158603;0.000114155;0;0;0.3501;0.4638;0;0;0.036416771;0;0;0
7425;0.000121953;4.82E-05;0;0.000146855;0.000114155;0.02;0.02;0.3307;0.4884;0;0;0.073101427;0.00352114;0;0
7426;0.000123669;3.75E-05;0;0.000164478;0.000114155;0.02;0.02;0.2969;0.46;0;0;0.059483148;0;0;0
7427;0.000124068;2.85E-05;0;0.000187974;0.000114155;0.09;0.09;0.2715;0.4365;0;0;0.029032879;0;0;0
7428;0.000124234;2.14E-05;0;0.000206772;0.000114155;0.06;0.06;0.2788;0.3951;0;0;0.003121564;0.03436457;0;0
7429;0.000123832;1.36E-05;0;0.000187974;0.000114155;0.12;0.12;0.3127;0.4645;0;0;0.032118116;0.02146114;0;0
7430;0.000124046;7.25E-06;0;0.000190324;0.000114155;0.03;0.03;0.3187;0.5218;0;0;0.161343365;0.00853543;0;0
7431;0.000123574;7.88E-06;0;0.000213821;0.000114155;0.15;0.15;0.3122;0.5133;0;0;0.199780113;0;0;0
7432;0.000122991;1.77E-05;0;0.00022322;0.000114155;0.03;0.03;0.3363;0.4943;0;0;0.130989567;0.00515914;0;0
7433;0.000123688;2.59E-05;0;0.00022322;0.000114155;0;0;0.3838;0.5515;0;0;0.039232063;0;0;0
7434;0.000126337;2.64E-05;0;0.000164478;0.000114155;0;0;0.419;0.6212;0;0;0.00227562;0;0;0
7435;0.000124725;2.52E-05;0;0.000117484;0.000114155;0;0;0.4519;0.6635;0;0;0.001453039;0;0;0
7436;0.000122819;2.22E-05;0;8.81E-05;0.000114155;0;0;0.4798;0.7437;0;0;0.048774442;0;0;0
7437;0.000120556;1.77E-05;0;5.87E-05;0.000114155;0;0;0.5505;0.7695;0;0;0.090762749;0;0;0
7438;0.000117535;1.31E-05;0;3.76E-05;0.000114155;0;0;0.593;0.7424;0;0;0.070376495;0;0;0
7439;0.000114833;1.24E-05;0;2.35E-05;0.000114155;0;0;0.5491;0.6754;0;0;0.032118116;0;0;0
7440;0.000112834;1.54E-05;0;9.40E-06;0.000114155;0;0;0.4787;0.5922;0;0;0.003121564;0;0;0
7441;0.000109985;2.00E-05;0;5.87E-06;0.000114155;0;0;0.4326;0.5436;0;0;0.042883363;0;0;0
7442;0.000107873;2.48E-05;0;2.35E-06;0.000114155;0;0;0.3809;0.481;0;0;0.20698213;0;0;0
7443;0.000106668;2.89E-05;0;1.17E-06;0.000114155;0;0;0.3171;0.3938;0;0;0.258276247;0;0;0
7444;0.000106028;3.31E-05;0;1.41E-05;0.000114155;0;0;0.2591;0.3578;0;0;0.167261632;0;0;0
7445;0.000105758;3.66E-05;0;3.76E-05;0.000114155;0;0;0.2261;0.3093;0;0;0.049805891;0;0;0
7446;0.000106091;3.82E-05;0;9.40E-05;0.000114155;0;0;0.2071;0.2753;0;0;0.002470572;0;0;0
7447;0.000107646;3.77E-05;0;0.0001821;0.000114155;0;0;0.219;0.3018;0;0;0.002826996;0;0;0
7448;0.000110323;3.63E-05;0;0.000158603;0.000114155;0.01;0.01;0.224;0.3398;0;0;0.067793006;0;0;0
7449;0.000113131;3.05E-05;0;0.000146855;0.000114155;0.01;0.01;0.2219;0.4268;0;0;0.116569928;0.02162829;0;0
7450;0.000115971;2.19E-05;0;0.000164478;0.000114155;0.01;0.01;0.223;0.4811;0;0;0.085765795;0;0;0
7451;0.000117494;1.23E-05;0;0.000187974;0.000114155;0.05;0.05;0.2708;0.53;0;0;0.036272451;0;0;0
7452;0.000118067;3.86E-06;0;0.000206772;0.000114155;0.12;0.12;0.3275;0.5772;0;0;0.003121564;0;0;0
7453;0.00011794;0;0;0.000187974;0.000114155;0.09;0.09;0.3712;0.6597;0;0;0.058685025;0;0;0
7454;0.000117293;0;0;0.000190324;0.000114155;0.14;0.14;0.4723;0.7422;0;0;0.272211368;0;0;0
7455;0.000116519;0;0;0.000213821;0.000114155;0.02;0.02;0.6037;0.822;0;0;0.342315425;0.010062;0;0
7456;0.000116317;0;0;0.00022322;0.000114155;0;0;0.7449;0.9251;0;0;0.218941581;0;0;0
7457;0.000117319;0;0;0.00022322;0.000114155;0;0;0.7906;0.9437;0;0;0.064812609;0;0;0
7458;0.000120812;0;0;0.000164478;0.000114155;0;0;0.8251;0.9503;0;0;0.002718832;0;0;0
7459;0.000120337;0;0;0.000117484;0.000114155;0;0;0.8292;0.9371;0;0;0.005373861;0;0;0
7460;0.000118695;3.80E-06;0;8.81E-05;0.000114155;0;0;0.7937;0.8983;0;0;0.096456411;0;0;0
7461;0.000116674;1.69E-05;0;5.87E-05;0.000114155;0;0;0.7185;0.8368;0;0;0.153483208;0;0;0
7462;0.000114305;3.05E-05;0;3.76E-05;0.000114155;0;0;0.6395;0.7901;0;0;0.107009145;0;0;0
