{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV_ROOFTOP;PV_UTILITY;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;DHN_SOLAR;DEC_SOLAR;PT_COLLECTOR;ST_COLLECTOR
7077;0.000107697;0.000145596;0;0.0000587;0.000114155;0;0;0.088009381;0.15210615;0.094516635;0.379320967;0;0;0;0;0
7078;0.000102597;0.000191195;0;0.0000376;0.000114155;0;0;0.102929592;0.102134232;0.094177569;0.378547914;0;0;0;0;0
7079;9.2387E-05;0.000237494;0;0.0000235;0.000114155;0;0;0.0899958;0.07246911;0.093838503;0.377793949;0;0;0;0;0
7080;8.33473E-05;0.000305792;0;0.0000094;0.000114155;0;0;0.07342024;0.041354254;0.093507707;0.377020896;0;0;0;0;0
7081;7.82075E-05;0.000318792;0;0.00000587;0.000114155;0;0;0.055575579;0.032224094;0.093168642;0.37626693;0;0;0;0;0
7082;7.35476E-05;0.000333391;0;0.00000235;0.000114155;0;0;0.038470308;0.029092951;0.092829576;0.375493877;0;0;0;0;0
7083;7.60076E-05;0.000282993;0;0.00000117;0.000114155;0;0;0.030370134;0.038998877;0.09249878;0.374739912;0;0;0;0;0
7084;7.35276E-05;0.000274593;0;0.0000141;0.000114155;0;0;0.030767418;0.02822592;0.092159714;0.373966858;0;0;0;0;0
7085;7.22577E-05;0.000299192;0;0.0000376;0.000114155;0;0;0.0328973;0.025449312;0.091820649;0.373212893;0;0;0;0;0
7086;6.88978E-05;0.000303292;0;0.000094;0.000114155;0;0;0.021155358;0.018983432;0.091489853;0.37243984;0;0;0;0;0
7087;7.25777E-05;0.000260793;0;0.0001821;0.000114155;0;0;0.014258072;0.00618506;0.091150787;0.371685874;0;0;0;0;0
7088;8.18874E-05;0.000203495;0;0.000158603;0.000114155;0.105290515;0.105290515;0.005705436;0.021753019;0.090811721;0.370931909;0;0;0;0;0
7089;9.03071E-05;0.000182495;0;0.000146855;0.000114155;0.272000496;0.272000496;0.0028472;0.046844285;0.090480926;0.370158856;0;0.044769271;0.044769271;0;0
7090;9.62069E-05;0.000158996;0;0.000164478;0.000114155;0.377291011;0.377291011;0.031573021;0.100860011;0.09014186;0.36940489;0;0.133094321;0.133094321;0;0
7091;0.000101097;0.000130797;0;0.000187974;0.000114155;0.456258897;0.456258897;0.024344664;0.196798652;0.089802794;0.368631837;0;0.211971324;0.211971324;0;0
7092;0.000105197;0.000112497;0;0.000206772;0.000114155;0.491355735;0.491355735;0.018308158;0.201674389;0.089471998;0.367877872;0;0.252024568;0.252024568;0;0
7093;9.94068E-05;0.000119897;0;0.000187974;0.000114155;0.465033107;0.465033107;0.027191864;0.169906627;0.089132933;0.367104819;0;0.382110148;0.382110148;0;0
7094;9.66669E-05;9.27176E-05;0;0.000190324;0.000114155;0.39483943;0.39483943;0.030039064;0.113177478;0.088793867;0.366350853;0;0.322055271;0.322055271;0;0
7095;9.3617E-05;9.41675E-05;0;0.000213821;0.000114155;0.307097335;0.307097335;0.059294596;0.173887251;0.088454801;0.365568256;0;0.21339073;0.21339073;0;0
7096;9.51969E-05;9.57775E-05;0;0.00022322;0.000114155;0.131613143;0.131613143;0.09576745;0.169397641;0.088124005;0.364823834;0;0.078283251;0.078283251;0;0
7097;0.000100797;0.000106397;0;0.00022322;0.000114155;0;0;0.095237738;0.131543106;0.08778494;0.364041237;0;0;0;0;0
7098;0.000112796;0.000121197;0;0.000164478;0.000114155;0;0;0.063664717;0.165083544;0.087454144;0.363296816;0;0;0;0;0
7099;0.000118196;0.000124097;0;0.000117;0.000114155;0;0;0.034089151;0.178155715;0.087115078;0.362514219;0;0;0;0;0
7100;0.000111696;0.000132397;0;0.0000881;0.000114155;0;0;0.042972856;0.174680567;0.086776013;0.361769797;0;0;0;0;0
7101;0.000107797;0.000137296;0;0.0000587;0.000114155;0;0;0.080979666;0.183635215;0.086436947;0.3609872;0;0;0;0;0
7102;0.000102597;0.000172595;0;0.0000376;0.000114155;0;0;0.10817153;0.18553426;0.086106151;0.360233235;0;0;0;0;0
7103;9.02971E-05;0.000213894;0;0.0000235;0.000114155;0;0;0.126799723;0.2584246;0.085767085;0.359460182;0;0;0;0;0
7104;8.19274E-05;0.000270993;0;0.0000094;0.000114155;0;0;0.055575579;0.26840073;0.08542802;0.358706216;0;0;0;0;0
7105;7.84075E-05;0.000276093;0;0.00000587;0.000114155;0;0;0.038470308;0.379538753;0.117994868;0.357961795;0;0;0;0;0
7106;7.61775E-05;0.000283893;0;0.00000235;0.000114155;0;0;0.030370134;0.392312553;0.117664072;0.357179198;0;0;0;0;0
7107;8.07374E-05;0.000234894;0;0.00000117;0.000114155;0;0;0.030767418;0.438503931;0.117333276;0.356425232;0;0;0;0;0
7108;8.17074E-05;0.000233394;0;0.0000141;0.000114155;0;0;0.0328973;0.325916175;0.11699421;0.355652179;0;0;0;0;0
7109;9.02171E-05;0.000257593;0;0.0000376;0.000114155;0;0;0.021155358;0.357747122;0.116655145;0.354898214;0;0;0;0;0
7110;0.000106697;0.000266193;0;0.000094;0.000114155;0;0;0.014258072;0.278492699;0.116316079;0.35412516;0;0;0;0;0
7111;0.000126896;0.000228494;0;0.0001821;0.000114155;0;0;0.005705436;0.198402836;0.115985283;0.353371195;0;0;0;0;0
7112;0.000139696;0.000182495;0;0.000158603;0.000114155;0.096516305;0.096516305;0.0028472;0.213795282;0.115646217;0.352598142;0;0;0;0;0
7113;0.000142595;0.000166396;0;0.000146855;0.000114155;0.219355239;0.219355239;0.031573021;0.210344707;0.115307152;0.351844176;0;0.047528117;0.047528117;0;0
7114;0.000146695;0.000143896;0;0.000164478;0.000114155;0.272000496;0.272000496;0.024344664;0.252924038;0.114976356;0.351071123;0;0.149867305;0.149867305;0;0
7115;0.000151095;0.000111297;0;0.000187974;0.000114155;0.307097335;0.307097335;0.018308158;0.284881354;0.11463729;0.350317158;0;0.251714698;0.251714698;0;0
7116;0.000143295;9.11776E-05;0;0.000206772;0.000114155;0.315871544;0.315871544;0.027191864;0.296314238;0.114298224;0.349544104;0;0.360689109;0.360689109;0;0
7117;0.000141795;9.75974E-05;0;0.000187974;0.000114155;0.298323125;0.298323125;0.030039064;0.340178321;0.113967429;0.348790139;0;0.372903999;0.372903999;0;0
7118;0.000140495;7.86879E-05;0;0.000190324;0.000114155;0.263226287;0.263226287;0.059294596;0.257220584;0.113628363;0.348017086;0;0.31873666;0.31873666;0;0
7119;0.000137396;7.6428E-05;0;0.000213821;0.000114155;0.19303261;0.19303261;0.09576745;0.204970514;0.113289297;0.34726312;0;0.21150152;0.21150152;0;0
7120;0.000135696;6.90882E-05;0;0.00022322;0.000114155;0.087742096;0.087742096;0.095237738;0.167372227;0.112950232;0.346509155;0;0.03819802;0.03819802;0;0
7121;0.000133096;7.7228E-05;0;0.00022322;0.000114155;0;0;0.063664717;0.220636759;0.112619436;0.345736102;0;0;0;0;0
7122;0.000141295;8.66177E-05;0;0.000164478;0.000114155;0;0;0.034089151;0.232055602;0.11228864;0.344982136;0;0;0;0;0
7123;0.000142495;8.15379E-05;0;0.000117;0.000114155;0;0;0.042972856;0.214799214;0.111949574;0.344209083;0;0;0;0;0
7124;0.000131696;8.54478E-05;0;0.0000881;0.000114155;0;0;0.080979666;0.159895395;0.111610508;0.343455118;0;0;0;0;0
7125;0.000126896;8.84477E-05;0;0.0000587;0.000114155;0;0;0.10817153;0.135962511;0.111271443;0.342682065;0;0;0;0;0
7126;0.000119296;0.000112897;0;0.0000376;0.000114155;0;0;0.126799723;0.160607975;0.110932377;0.341928099;0;0;0;0;0
7127;0.000105097;0.000144696;0;0.0000235;0.000114155;0;0;0.129657959;0.251358467;0.110593311;0.341145502;0;0;0;0;0
7128;9.62269E-05;0.000186395;0;0.0000094;0.000114155;0;0;0.092114646;0.296819714;0.110270785;0.340401081;0;0;0;0;0
7129;9.73069E-05;0.000145496;0;0.00000587;0.000114155;0;0;0.092114646;0.456529065;0.10993172;0.339618484;0;0;0;0;0
7130;9.1717E-05;0.000166696;0;0.00000235;0.000114155;0;0;0.064988996;0;0.109592654;0.338874062;0;0;0;0;0
7131;9.15771E-05;0.000156996;0;0.00000117;0.000114155;0;0;0.043833638;0.481859028;0.109253588;0.338091465;0;0;0;0;0
7132;9.1707E-05;0.000141096;0;0.0000141;0.000114155;0;0;0.038139238;0.521057989;0.108914523;0.337337499;0;0;0;0;0
7133;0.000102797;0.000117097;0;0.0000376;0.000114155;0;0;0.040125656;0.544215108;0.108575457;0.336564446;0;0;0;0;0
7134;0.000116896;0.000150796;0;0.000094;0.000114155;0;0;0.040125656;0.39999649;0.108244661;0.335810481;0;0;0;0;0
7135;0.000138596;0.000114697;0;0.0001821;0.000114155;0;0;0.044970311;0.210881775;0.107913865;0.335037428;0;0;0;0;0
7136;0.000146595;0.000119497;0;0.000158603;0.000114155;0.087742096;0.087742096;0.025205445;0.181852008;0.107574799;0.334283462;0;0;0;0;0
7137;0.000146495;0.000112797;0;0.000146855;0.000114155;0.210581029;0.210581029;0.0028472;0.103942011;0.107235734;0.333539041;0;0.011281281;0.011281281;0;0
7138;0.000150395;0.000104897;0;0.000164478;0.000114155;0.263226287;0.263226287;0.008552636;0.020271693;0.106896668;0.332756444;0;0.022521578;0.022521578;0;0
7139;0.000154995;9.58175E-05;0;0.000187974;0.000114155;0.298323125;0.298323125;0.008552636;0.012573715;0.106565872;0.332002478;0;0.107085202;0.107085202;0;0
7140;0.000146495;8.23178E-05;0;0.000206772;0.000114155;0.307097335;0.307097335;0.008552636;0.001642797;0.106226807;0.331229425;0;0.122248858;0.122248858;0;0
7141;0.000146095;8.31678E-05;0;0.000187974;0.000114155;0.280774706;0.280774706;0.031374379;0.001642797;0.105887741;0.33047546;0;0.105715775;0.105715775;0;0
7142;0.000145795;7.11881E-05;0;0.000190324;0.000114155;0.245677868;0.245677868;0.031374379;0.001642797;0.105556945;0.329702406;0;0.09117086;0.09117086;0;0
7143;0.000142695;7.4378E-05;0;0.000213821;0.000114155;0.184258401;0.184258401;0.031374379;0.001642797;0.105217879;0.328948441;0;0.026927735;0.026927735;0;0
7144;0.000140095;9.04776E-05;0;0.00022322;0.000114155;0.070193676;0.070193676;0.055244509;0.001642797;0.104887083;0.328175388;0;0;0;0;0
7145;0.000136096;0.000109897;0;0.00022322;0.000114155;0;0;0.042972856;0.001642797;0.104548018;0.327421422;0;0;0;0;0
7146;0.000143195;8.79677E-05;0;0.000164478;0.000114155;0;0;0.021486428;0.001642797;0.104208952;0.326648369;0;0;0;0;0
7147;0.000142395;8.83077E-05;0;0.000117;0.000114155;0;0;0.021486428;0.001642797;0.103869886;0.325894404;0;0;0;0;0
7148;0.000134196;8.75477E-05;0;0.0000881;0.000114155;0;0;0.018308158;0.023859169;0.103530821;0.325121351;0;0;0;0;0
7149;0.000127596;9.68075E-05;0;0.0000587;0.000114155;0;0;0.021155358;0.080658523;0.103208295;0.324367385;0;0;0;0;0
7150;0.000117896;0.000145696;0;0.0000376;0.000114155;0;0;0.027191864;0.111123982;0.102869229;0.323594332;0;0;0;0;0
7151;0.000107697;0.000133297;0;0.0000235;0.000114155;0;0;0.022678279;0.112531592;0.102530163;0.322840366;0;0;0;0;0
7152;0.000100097;0.000154796;0;0.0000094;0.000114155;0;0;0.016972844;0.097795563;0.102191098;0.322057769;0;0;0;0;0
7153;9.76369E-05;0.000141496;0;0.00000587;0.000114155;0;0;0.014589141;0.1485959;0.102083589;0.321485137;0;0;0;0;0
7154;9.3027E-05;0.000157396;0;0.00000235;0.000114155;0;0;0.015449923;0.174666526;0.102364765;0.321208365;0;0;0;0;0
7155;9.2247E-05;0.000145196;0;0.00000117;0.000114155;0;0;0.029707994;0.223788964;0.102637672;0.320931593;0;0;0;0;0
7156;9.2667E-05;0.000131397;0;0.0000141;0.000114155;0;0;0.028052645;0.328598006;0.102927118;0.320654821;0;0;0;0;0
7157;0.000102797;0.000118997;0;0.0000376;0.000114155;0;0;0.034949932;0.200516007;0.103208295;0.320387593;0;0;0;0;0
7158;0.000121096;9.98174E-05;0;0.000094;0.000114155;0;0;0.041449936;0.151074136;0.103481201;0.320110821;0;0;0;0;0
7159;0.000139496;0.000101897;0;0.0001821;0.000114155;0;0;0.060817517;0.122921932;0.103754108;0.319834049;0;0;0;0;0
7160;0.000145295;0.000115697;0;0.000158603;0.000114155;0.087742096;0.087742096;0.060817517;0.090810166;0.104043554;0.319557276;0;0.002211975;0.002211975;0;0
7161;0.000144695;0.000119897;0;0.000146855;0.000114155;0.228129449;0.228129449;0;0.154019236;0.104324731;0.319280504;0;0.122418787;0.122418787;0;0
7162;0.000148795;9.18576E-05;0;0.000164478;0.000114155;0.289548916;0.289548916;0;0.198803005;0.104597637;0.319003732;0;0.230303655;0.230303655;0;0
7163;0.000152795;7.5308E-05;0;0.000187974;0.000114155;0.342194173;0.342194173;0.008552636;0.199189132;0.104870544;0.31872696;0;0.334709977;0.334709977;0;0
7164;0.000143895;6.36883E-05;0;0.000206772;0.000114155;0.359742592;0.359742592;0.029707994;0.181209632;0.10515999;0.318450188;0;0.382050173;0.382050173;0;0
7165;0.000143895;5.49386E-05;0;0.000187974;0.000114155;0.350968382;0.350968382;0.043502568;0.118506038;0.105432897;0.31818296;0;0.366766567;0.366766567;0;0
7166;0.000141695;4.74188E-05;0;0.000190324;0.000114155;0.315871544;0.315871544;0.06253908;0.099220725;0.105714073;0.317906188;0;0.306051966;0.306051966;0;0
7167;0.000137996;5.17586E-05;0;0.000213821;0.000114155;0.228129449;0.228129449;0.071886283;0.120661331;0.106003519;0.317600784;0;0.217808882;0.217808882;0;0
7168;0.000135796;4.94787E-05;0;0.00022322;0.000114155;0.087742096;0.087742096;0.086011927;0.197304128;0.106276426;0.317324012;0;0.080929144;0.080929144;0;0
7169;0.000131996;5.99384E-05;0;0.00022322;0.000114155;0;0;0.033625653;0.338001966;0.106549332;0.31704724;0;0;0;0;0
7170;0.000139196;7.87679E-05;0;0.000164478;0.000114155;0;0;0.039662159;0.464486801;0.106830509;0.316780011;0;0;0;0;0
7171;0.000140695;9.12576E-05;0;0.000117;0.000114155;0;0;0.068906655;0.48244524;0.107111685;0.316503239;0;0;0;0;0
7172;0.000132796;8.50478E-05;0;0.0000881;0.000114155;0;0;0.081575592;0.457919124;0.107392862;0.316226467;0;0;0;0;0
7173;0.000124696;0.000118897;0;0.0000587;0.000114155;0;0;0.122032318;0.433400028;0.107665768;0.315949695;0;0;0;0;0
7174;0.000117496;0.000149096;0;0.0000376;0.000114155;0;0;0.149820108;0.362531592;0.107955215;0.315672923;0;0;0;0;0
7175;0.000108297;0.000137296;0;0.0000235;0.000114155;0;0;0.176349832;0.221500281;0.108228121;0.315396151;0;0;0;0;0
7176;9.4707E-05;0.000221194;0;0.0000094;0.000114155;0;0;0.183247119;0.163037068;0.108509298;0.315119379;0;0;0;0;0
7177;9.03871E-05;0.000241594;0;0.00000587;0.000114155;0;0;0.177541683;0.091115557;0.108782204;0.31485215;0;0;0;0;0
7178;8.67072E-05;0.000254093;0;0.00000235;0.000114155;0;0;0.167455091;0.113893569;0.109071651;0.314575378;0;0;0;0;0
7179;8.90671E-05;0.000215494;0;0.00000117;0.000114155;0;0;0.171505178;0.125379107;0.109344557;0.314298606;0;0;0;0;0
7180;8.76972E-05;0.000212494;0;0.0000141;0.000114155;0;0;0.161021302;0.117484555;0.109625734;0.314021834;0;0;0;0;0
7181;9.3517E-05;0.000234094;0;0.0000376;0.000114155;0;0;0.184505184;0.153966582;0.10989864;0.313745062;0;0;0;0;0
7182;0.000108896;0.000233294;0;0.000094;0.000114155;0;0;0.23106463;0.172728868;0.110188086;0.31346829;0;0;0;0;0
7183;0.000130296;0.000198095;0;0.0001821;0.000114155;0;0;0.267868553;0.213142376;0.110460993;0.313191518;0;0;0;0;0
7184;0.000141595;0.000158296;0;0.000158603;0.000114155;0.017548419;0.017548419;0.285172466;0.179450997;0.110742169;0.312914745;0;0;0;0;0
7185;0.000143495;0.000140496;0;0.000146855;0.000114155;0.078967886;0.078967886;0.240809117;0.17514041;0.111023346;0.312618886;0;0.090324214;0.090324214;0;0
7186;0.000147395;0.000116497;0;0.000164478;0.000114155;0.122838934;0.122838934;0.2198524;0.154823083;0.111304522;0.312342114;0;0.127046851;0.127046851;0;0
7187;0.000152195;9.35975E-05;0;0.000187974;0.000114155;0.140387353;0.140387353;0.183975473;0.141284049;0.111577429;0.312065341;0;0.231373207;0.231373207;0;0
7188;0.000143795;7.5168E-05;0;0.000206772;0.000114155;0.149161563;0.149161563;0.156121469;0.133593092;0.111858605;0.311788569;0;0.235701397;0.235701397;0;0
7189;0.000143195;7.91679E-05;0;0.000187974;0.000114155;0.122838934;0.122838934;0.177938967;0.103527801;0.112139782;0.311511797;0;0.242848407;0.242848407;0;0
7190;0.000141495;6.54483E-05;0;0.000190324;0.000114155;0.096516305;0.096516305;0.16016052;0.094194047;0.112420958;0.311244569;0;0.225895499;0.225895499;0;0
7191;0.000138496;6.46283E-05;0;0.000213821;0.000114155;0.078967886;0.078967886;0.150482247;0.162724656;0.112693865;0.310967797;0;0.189990519;0.189990519;0;0
7192;0.000136296;5.91484E-05;0;0.00022322;0.000114155;0.017548419;0.017548419;0.245322701;0.174354114;0.112983311;0.310691025;0;0.034713478;0.034713478;0;0
7193;0.000132796;6.87082E-05;0;0.00022322;0.000114155;0;0;0.301825276;0.226474305;0.113256218;0.310414253;0;0;0;0;0
7194;0.000140795;8.50178E-05;0;0.000164478;0.000114155;0;0;0.297311691;0.25561289;0.113537394;0.31013748;0;0;0;0;0
7195;0.000142795;8.74577E-05;0;0.000117;0.000114155;0;0;0.342546858;0.264595619;0.113810301;0.309860708;0;0;0;0;0
7196;0.000133996;9.38875E-05;0;0.0000881;0.000114155;0;0;0.393807494;0.341835159;0.114099747;0.309583936;0;0;0;0;0
7197;0.000127696;0.000101097;0;0.0000587;0.000114155;0;0;0.386512924;0.353464617;0.114372654;0.309307164;0;0;0;0;0
7198;0.000119896;0.000131097;0;0.0000376;0.000114155;0;0;0.360579125;0.270261163;0.11465383;0.309039936;0;0;0;0;0
7199;0.000107197;0.000159996;0;0.0000235;0.000114155;0;0;0.320188613;0.213651362;0.114935006;0.308763164;0;0;0;0;0
7200;9.81968E-05;0.000201795;0;0.0000094;0.000114155;0;0;0.177541683;0.132961247;0.115216183;0.308486392;0;0;0;0;0
7201;9.48469E-05;0.000209894;0;0.00000587;0.000114155;0;0;0.167455091;0.11728096;0.115489089;0.308209619;0;0;0;0;0
7202;9.05971E-05;0.000219694;0;0.00000235;0.000114155;0;0;0.171505178;0.120352429;0.115770266;0.307904216;0;0;0;0;0
7203;9.2967E-05;0.000183495;0;0.00000117;0.000114155;0;0;0.161021302;0.11727745;0.116051442;0.307636987;0;0;0;0;0
7204;9.08771E-05;0.000187595;0;0.0000141;0.000114155;0;0;0.184505184;0.174627914;0.116332619;0.307360215;0;0;0;0;0
7205;9.69769E-05;0.000214694;0;0.0000376;0.000114155;0;0;0.23106463;0.141691238;0.116605525;0.307083443;0;0;0;0;0
7206;0.000111196;0.000223394;0;0.000094;0.000114155;0;0;0.267868553;0.102299214;0.116878432;0.306806671;0;0;0;0;0
7207;0.000131196;0.000196095;0;0.0001821;0.000114155;0;0;0.285172466;0.171939062;0.117167878;0.306529899;0;0;0;0;0
7208;0.000142095;0.000157696;0;0.000158603;0.000114155;0.00877421;0.00877421;0.240809117;0.267540719;0.117449055;0.306253127;0;0;0;0;0
7209;0.000143795;0.000140996;0;0.000146855;0.000114155;0.043871048;0.043871048;0.2198524;0.237907189;0.117721961;0.305976355;0;0.087972198;0.087972198;0;0
7210;0.000147295;0.000113197;0;0.000164478;0.000114155;0.052645257;0.052645257;0.183975473;0.344267762;0.118011408;0.305699583;0;0.181843927;0.181843927;0;0
7211;0.000151795;8.23478E-05;0;0.000187974;0.000114155;0.061419467;0.061419467;0.156121469;0.378152204;0.118284314;0.305432354;0;0.205753925;0.205753925;0;0
7212;0.000144495;6.31883E-05;0;0.000206772;0.000114155;0.052645257;0.052645257;0.177938967;0.265627633;0.118557221;0.305155582;0;0.186412016;0.186412016;0;0
7213;0.000142495;6.38683E-05;0;0.000187974;0.000114155;0.043871048;0.043871048;0.16016052;0.217730272;0.118838397;0.30487881;0;0.254113694;0.254113694;0;0
7214;0.000140595;4.18089E-05;0;0.000190324;0.000114155;0.035096838;0.035096838;0.150482247;0.261692643;0.119127843;0.304602038;0;0.238600184;0.238600184;0;0
7215;0.000136596;3.25191E-05;0;0.000213821;0.000114155;0.026322629;0.026322629;0.245322701;0.2553426;0.11940075;0.304325266;0;0.169669021;0.169669021;0;0
7216;0.000132796;2.94792E-05;0;0.00022322;0.000114155;0.00877421;0.00877421;0.301825276;0.210755406;0.119673656;0.304048494;0;0.032306485;0.032306485;0;0
7217;0.000131896;3.9649E-05;0;0.00022322;0.000114155;0;0;0.297311691;0.195661331;0.119963103;0.303771722;0;0;0;0;0
7218;0.000139196;6.76182E-05;0;0.000164478;0.000114155;0;0;0.342546858;0.185299073;0.120236009;0.303504493;0;0;0;0;0
7219;0.000139096;7.84279E-05;0;0.000117;0.000114155;0;0;0.393807494;0.098915333;0.120517186;0.303227721;0;0;0;0;0
7220;0.000130096;8.66677E-05;0;0.0000881;0.000114155;0;0;0.386512924;0.053053917;0.120790092;0.302922317;0;0;0;0;0
7221;0.000124196;9.35975E-05;0;0.0000587;0.000114155;0;0;0.360579125;0.053468127;0.121079539;0.302645545;0;0;0;0;0
7222;0.000118296;0.000123097;0;0.0000376;0.000114155;0;0;0.320188613;0.099466442;0.121352445;0.302368773;0;0;0;0;0
7223;0.000107097;0.000151196;0;0.0000235;0.000114155;0;0;0.287898274;0.175719601;0.121633622;0.302101545;0;0;0;0;0
7224;9.85068E-05;0.000189795;0;0.0000094;0.000114155;0;0;0.766724486;0.133652766;0.121923068;0.301824773;0;0;0;0;0
7225;9.3827E-05;0.000192195;0;0.00000587;0.000114155;0;0;0.766724486;0.125508986;0.122195975;0.301548001;0;0;0;0;0
7226;8.89771E-05;0.000200995;0;0.00000235;0.000114155;0;0;0.820512289;0.085025274;0.122468881;0.301271229;0;0;0;0;0
7227;8.93671E-05;0.000174595;0;0.00000117;0.000114155;0;0;0.848896004;0.056518534;0.122750058;0.300994456;0;0;0;0;0
7228;8.59372E-05;0.000175295;0;0.0000141;0.000114155;0;0;0.846048804;0.092038753;0.123031234;0.300717684;0;0;0;0;0
7229;8.58972E-05;0.000199195;0;0.0000376;0.000114155;0;0;0.837485132;0.119548582;0.12331241;0.300440912;0;0;0;0;0
7230;8.70172E-05;0.000205295;0;0.000094;0.000114155;0;0;0.826548794;0.177092109;0.123585317;0.30016414;0;0;0;0;0
7231;9.3357E-05;0.000180295;0;0.0001821;0.000114155;0;0;0.808704133;0.163879528;0.123866493;0.299896912;0;0;0;0;0
7232;0.000103397;0.000148396;0;0.000158603;0.000114155;0.00877421;0.00877421;0.775475764;0.256564167;0.12414767;0.29962014;0;0;0;0;0
7233;0.000109696;0.000128797;0;0.000146855;0.000114155;0.043871048;0.043871048;0.742721928;0.214395535;0.124428846;0.299343368;0;0.103356762;0.103356762;0;0
7234;0.000113996;0.000102597;0;0.000164478;0.000114155;0.052645257;0.052645257;0.722559779;0.218330525;0.124701753;0.299066595;0;0.179015111;0.179015111;0;0
7235;0.000116396;7.6988E-05;0;0.000187974;0.000114155;0.070193676;0.070193676;0.717317841;0.268941309;0.124991199;0.298789823;0;0.240759281;0.240759281;0;0
7236;0.000116796;5.98084E-05;0;0.000206772;0.000114155;0.070193676;0.070193676;0.672557207;0.326505897;0.125264106;0.298513051;0;0.287549706;0.287549706;0;0
7237;0.000115596;4.98887E-05;0;0.000187974;0.000114155;0.061419467;0.061419467;0.648344971;0.304833614;0.125545282;0.298217191;0;0.271496422;0.271496422;0;0
7238;0.000113896;2.71093E-05;0;0.000190324;0.000114155;0.052645257;0.052645257;0.617577554;0.410330666;0.125818189;0.297940419;0;0.219218292;0.219218292;0;0
